Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
TCP,TCP,1,10.1.27.29,443,53487,1456,79.17229693533766,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.20601616520712,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.24291494973377,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.27662443757043,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.3103300221751,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.34411736726429,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.37940617586796,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.41468390366865,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.44830141181535,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.48517420102108,1
SSL,TCP,1,10.1.27.29,443,53487,1456,79.47254100651566,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.5077969994842,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.5414438720096,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.5766862161342,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.61032435168578,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.64394416841324,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.67607237037315,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.70969075299674,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.74643800186404,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.78005046529685,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.81363774249489,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.85044339161561,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.88404000343455,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.91923478210715,1
TCP,TCP,1,81.23.62.140,53487,443,54,79.9544238023637,1
TCP,TCP,1,10.1.27.29,443,53487,1456,79.98809076239603,1
SSL,TCP,1,10.1.27.29,443,53487,1456,79.9751679877809,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.01032776815241,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.0437910096011,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.07733502190798,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.11087289503992,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.14761946121862,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.18275229129893,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.21788624536376,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.25310005667386,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.28652664627548,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.32173376616136,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.35517305242053,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.38712897853563,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.42384466810869,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.45733496906153,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.47793218544001,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.51140513605537,1
SSL,TCP,1,10.1.27.29,443,53487,1456,80.5077253067269,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.54118733651647,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.57310766684967,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.6064772447832,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.64150685945803,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.67654836549417,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.70997653714554,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.74500980081166,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.78004116600817,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.81344977868407,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.84846753012515,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.88348799871076,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.91526373543539,1
TCP,TCP,1,81.23.62.140,53487,443,54,80.95029229841003,1
TCP,TCP,1,10.1.27.29,443,53487,1456,80.98527281729275,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.02027298817524,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.05535521728603,1
SSL,TCP,1,10.1.27.29,443,53487,1456,81.04653672539374,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.07989295779178,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.11647753818713,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.1499073999656,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.18324260126036,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.21974023956234,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.25306507092812,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.28476606528584,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.32133100351002,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.35308715396559,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.38792982892687,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.42285169449995,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.45621214290804,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.48945754606946,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.5259943735955,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.5608849989028,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.5926200547717,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.62745082250875,1
SSL,TCP,1,10.1.27.29,443,53487,1456,81.6135872304649,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.64674587632351,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.6817003776401,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.71486361100541,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.74807572056045,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.78464384376599,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.81777667387227,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.85099177277941,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.88746251614963,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.91903473494322,1
TCP,TCP,1,10.1.27.29,443,53487,1456,81.95223604413287,1
TCP,TCP,1,81.23.62.140,53487,443,54,81.98708124198032,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.02188190173266,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.05506763448247,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.08987878883369,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.12469122598546,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.15786061300167,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.1926602530799,1
SSL,TCP,1,10.1.27.29,443,53487,1456,82.1783814882487,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.21161042467615,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.24637998497339,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.27946436070677,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.31255822844659,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.34566705495857,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.38206432630463,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.41515976998588,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.44990263536782,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.48464135658355,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.51773530484904,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.55410246730722,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.58727906559828,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.62035596909567,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.65498611198511,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.6880537761091,1
SSL,TCP,1,10.1.27.29,443,53487,1456,82.67519305624192,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.70980554649486,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.74284324637061,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.77752262487823,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.81055191778182,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.84357440053437,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.87503701734697,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.90796399044284,1
TCP,TCP,1,81.23.62.140,53487,443,54,82.94270589537012,1
TCP,TCP,1,10.1.27.29,443,53487,1456,82.97570821688434,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.00870529830482,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.04325743497235,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.0778924048825,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.11087792945814,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.1438746943562,1
SSL,TCP,1,10.1.27.29,443,53487,1456,83.12902374348259,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.1602974168441,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.19325417104339,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.22958245078559,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.26252199128882,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.29536445582978,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.33159441698977,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.3661668412017,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.39907839395994,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.43365065446434,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.46664902300517,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.4994825330856,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.53568927472891,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.56856213718702,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.60145103712402,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.63764655899945,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.67060646086867,1
SSL,TCP,1,10.1.27.29,443,53487,1456,83.65702871352075,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.6915390175537,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.7260444359883,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.7588738746403,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.79502721037632,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.82629496014246,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.8590312201511,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.89517587866418,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.92799506913123,1
TCP,TCP,1,10.1.27.29,443,53487,1456,83.96080906559511,1
TCP,TCP,1,81.23.62.140,53487,443,54,83.99528254695508,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.02974719735616,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.06255060717703,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.09867213392067,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.13312451513745,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.16424796668652,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.20035516357594,1
SSL,TCP,1,10.1.27.29,443,53487,1456,84.18329511397144,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.21597489959781,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.25039241012871,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.28480109241983,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.31754152815806,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.35194622519374,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.38639123398873,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.41905218159505,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.45353448514777,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.48782711935058,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.52054016964475,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.55491449340947,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.58929109722372,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.62198888502394,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.65635359257098,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.69069992085946,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.72339278707975,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.75941614333198,1
SSL,TCP,1,10.1.27.29,443,53487,1456,84.74191034787634,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.77466403184113,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.8055499542151,1
TCP,TCP,1,81.23.62.140,53487,443,54,84.84153173997431,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.87259610959923,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.90522904312961,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.93776286410727,1
TCP,TCP,1,10.1.27.29,443,53487,1456,84.97207820851429,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.00468185037742,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.03896938794544,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.07165174766254,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.10417268232982,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.14013523063477,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.17272584502666,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.20533686831236,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.23960076014224,1
SSL,TCP,1,10.1.27.29,443,53487,1456,85.2251373581716,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.25602693435488,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.29026164152985,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.32281090549051,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.35705453255754,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.38966599479929,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.42219962218567,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.45641083272852,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.48893552431407,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.52136546672754,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.55556178309034,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.5897564640741,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.6223505871268,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.65644450272852,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.68903056250468,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.72143195969772,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.75569057316059,1
SSL,TCP,1,10.1.27.29,443,53487,1456,85.73908390157679,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.77154875848544,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.80569009036319,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.83982659422418,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.87225228455182,1
TCP,TCP,1,81.23.62.140,53487,443,54,85.90807468204069,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.94219990969728,1
TCP,TCP,1,10.1.27.29,443,53487,1456,85.97463347862337,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.00884008396349,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.0411940656996,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.07199285134992,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.1060957224332,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.13843275361113,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.17081293413567,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.20661480248113,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.24064544406868,1
SSL,TCP,1,10.1.27.29,443,53487,1456,86.22397155953675,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.25972694838732,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.29219199677091,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.32285927228551,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.35860149805696,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.3908673860135,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.42322165893245,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.45725620608017,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.48797065282753,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.52369378470004,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.55592790851348,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.5899501419511,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.62066022060262,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.6529687285572,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.68687546792623,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.72088565957523,1
SSL,TCP,1,10.1.27.29,443,53487,1456,86.70389242337036,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.73957363409359,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.77184835235516,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.80411235555496,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.83637857959492,1
TCP,TCP,1,81.23.62.140,53487,443,54,86.8721289705777,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.90599416295613,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.93656211275128,1
TCP,TCP,1,10.1.27.29,443,53487,1456,86.96876702755819,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.0027269870573,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.03666352516422,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.06889558173826,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.1011201608958,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.13674030160132,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.17067169002974,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.20467863774726,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.23850061819925,1
SSL,TCP,1,10.1.27.29,443,53487,1456,87.2194870951674,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.2500016691832,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.28386456369901,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.31773402466023,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.35170995721568,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.38377853240166,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.41766556950571,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.45152507374097,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.48365669118506,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.51579384644016,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.54793166812834,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.58007341778925,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.61058362533159,1
SSL,TCP,1,10.1.27.29,443,53487,1456,87.59307745943323,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.62689472403527,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.6589923478465,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.68937699012415,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.72146490996371,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.75697556178201,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.78905363127768,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.81933763223819,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.85483110410878,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.88697536030665,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.91904041796424,1
TCP,TCP,1,81.23.62.140,53487,443,54,87.95273422726778,1
TCP,TCP,1,10.1.27.29,443,53487,1456,87.98649995291402,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.01854851822097,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.0505871832647,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.08605909220464,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.11644837001519,1
SSL,TCP,1,10.1.27.29,443,53487,1456,88.09686849475446,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.12892605001329,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.16087978106677,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.1946592464925,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.22665088353138,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.25863916905867,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.29062165159296,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.3225205982211,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.35457084651185,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.38818238294853,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.42015195330627,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.45209524822388,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.48585602423343,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.51771362940636,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.54965721940438,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.58503492403403,1
SSL,TCP,1,10.1.27.29,443,53487,1456,88.56699552442221,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.59718546991492,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.62917015616968,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.65935125321406,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.69125010638727,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.72487063641181,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.75675922843676,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.79202766355061,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.82388017752761,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.85575400888386,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.8893644772447,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.92132342609735,1
TCP,TCP,1,10.1.27.29,443,53487,1456,88.95315904884676,1
TCP,TCP,1,81.23.62.140,53487,443,54,88.98677314369363,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.01862565893978,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.05047322154671,1
SSL,TCP,1,10.1.27.29,443,53487,1456,89.03206106717923,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.06561551922788,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.09914795775128,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.13096099201105,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.16450398475418,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.19803977629557,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.2299345245122,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.26173043435276,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.29352305494427,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.32696656041018,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.35874977090201,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.39060065523246,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.42227498161849,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.45404256134023,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.48580521027164,1
SSL,TCP,1,10.1.27.29,443,53487,1456,89.46724064596482,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.49732066457972,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.52905165109352,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.56251590726785,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.59423835673685,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.62595671252129,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.6575924641906,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.68763938251513,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.71760363344984,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.7475215534192,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.77916176227097,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.81259105761275,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.84600570739057,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.87604233378114,1
SSL,TCP,1,10.1.27.29,443,53487,1456,89.85542742264299,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.88541731277617,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.9170666812372,1
TCP,TCP,1,10.1.27.29,443,53487,1456,89.94696515813476,1
TCP,TCP,1,81.23.62.140,53487,443,54,89.98034740769509,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.01198290788494,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.04353728351015,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.07516048588278,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.10685174767843,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.13846932756132,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.16997501416402,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.20517306323805,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.23502317469472,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.26662333233152,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.29821196150493,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.33147197504111,1
SSL,TCP,1,10.1.27.29,443,53487,1456,90.31074060353326,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.34579426893788,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.37735219366552,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.40890524075743,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.4404550731586,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.47549258563998,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.50528101334548,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.5368166978062,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.56834584733369,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.60161999504497,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.63314154186492,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.66465489045659,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.69791805853436,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.72942297778422,1
SSL,TCP,1,10.1.27.29,443,53487,1456,90.71189160079034,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.74337272733479,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.77660124932974,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.8080756290144,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.8395451524357,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.87100898720732,1
TCP,TCP,1,81.23.62.140,53487,443,54,90.90422134478302,1
TCP,TCP,1,10.1.27.29,443,53487,1456,90.93567594315296,1
